State,Company,City,Number of Workers,WARN Received Date,Effective Date,Closure/Layoff,Temporary/Permanent,Union,Region,County,Industry,Notes
New York,Holy Family-Diocese of Rochester,Rochester,42,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,Holy Trinity-Diocese of Rochester,Webster,30,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,St. Andrew-Diocese of Rochester,Rochester,39,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,St. Boniface-Diocese of Rochester,Rochester,26,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,St. John of Rochester-Diocese of Rochester,Fairport,32,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,St. John the Evangelist-Diocese of Rochester,Spencerport,26,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,St. Margaret Mary-Diocese of Rochester,Rochester,28,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,St. Monica-Diocese of Rochester,Rochester,38,05/01/2008,06/30/2008,Plant Closing,,,Finger Lakes Region,Monroe,School,Low Enrollment
New York,"Penguin Supermarkets, Inc. (Key Food)",Brooklyn,80,05/01/2008,06/24/2008,Plant Closing,,,New York City,Kings,Supermarket,Chain drugstore to replace supermarket
New York,Aramark Management Services Ltd. (Bayley Seton Hospital),Staten Island,25,04/30/2008,06/27/2008,Plant Closing,,,New York City,Richmond,Food & Environmental Services,Contract Loss
New York,Aramark Management Services Ltd. (St. Elizabeth Ann's Health Care & Rehab),Staten Island,35,04/30/2008,06/27/2008,Plant Closing,,,New York City,Richmond,Food & Environmental Services,Contract Loss
New York,"Sodexo, Inc.",Plattsburgh,122,04/30/2008,06/30/2008,Plant Closing,,,North Country Region,Clinton,Food related services,Contract expired
New York,New Line Cinema Corporation,New York,175,04/28/2008,06/27/2008,Plant Layoff,,,New York City,New York,"Develop, Produce and Market Movies",Business Restructure
New York,New Line Cinema Corporation,New York,0,04/28/2008,06/27/2008,Plant Layoff,,,New York City,New York,"Develop, Produce and Market Movies",Business Restructure
New York,"Watson Laboratories, Inc.",Carmel,64,04/24/2008,06/27/2008,Plant Closing,,,Mid-Hudson Region,Putnam,Pharmaceuticals - Generics,Shifting operations; including overseas
New York,"Watson Laboratories, Inc.",Brewster,75,04/24/2008,06/27/2008,Plant Closing,,,Mid-Hudson Region,Putnam,Pharmaceuticals - Generics,Shifting operations; including overseas
New York,Credit Suisse Securities (USA) LLC,New York,210,04/24/2008,04/01/2008,Plant Layoff,,,New York City,New York,Financial institution,Reorganizing
New York,Visiting Nurse Service of New York,Bronx,136,04/18/2008,06/30/2008,Plant Closing,,,New York City,New York,Visiting Nurse Home Care,Non renewal of NYC contract
New York,Victory Memorial Hospital,Brooklyn,801,04/17/2008,06/15/2008,Plant Closing,,,New York City,Kings,Hospital,Berger Commission impacted closure
New York,Swiss American Securities Inc.,New York,124,04/15/2008,06/10/2008,Plant Closing,,,New York City,New York,Brokerage,Economic
New York,Stewart EFI,Yonkers,146,04/15/2008,06/08/2008,Plant Closing,,,Mid-Hudson Region,Westchester,Mfg. metal stampings,Economic
New York,New York City Off Track Betting Corporation,New York,1111,04/15/2008,06/16/2008,Plant Closing,,,New York City,New York,Wagering operation,Distribution of revenues-insufficient funds
New York,Continental Automotive Systems Division (owned by Temic Automotive of North America),Elma,350,04/09/2008,06/13/2008,Plant Closing,,,Western Region,Erie,Automotive electronics manufacturing,Adverse business conditions
New York,"Gelmart Industries, Inc.",College Point,50,04/08/2008,06/03/2008,Plant Closing,,,New York City,New York,Intimate apparel,Outsourcing distribution of products
New York,"ATA Airlines, Inc",Jamaica,220,04/08/2008,04/03/2008,Plant Closing,,,New York City,New York,Airline,Economic
New York,"ATA Airlines, Inc",Flushing,,04/08/2008,04/03/2008,Plant Closing,,,New York City,Queens,Airline,Economic
New York,"Halmode Apparel, a division of Kellwood",New York,99,04/02/2008,07/04/2008,Plant Closing,,,New York City,New York,Apparel,Economic
New York,"Sodexo, Inc.",East Meadow,103,04/01/2008,05/31/2008,Plant Closing,,,Long Island,Nassau,Food and Nutrition Services,Potential Loss of Contract
New York,Selfhelp Community Services Inc.,New York,482,04/01/2008,06/17/2008,Plant Closing,,,New York City,New York,Home Attendant Services,Loss of HRA Contract
New York,The Surrey Hotel,New York,62,04/01/2008,06/01/2008,Plant Closing,,,New York City,New York,Hotel,Building Renovation
New York,ARAMARK Management Services Limited Partnership,Harrison,6,03/20/2008,05/16/2008,Plant Closing,,,Mid-Hudson Region,Westchester,"Food, Environmental, and Transport services at St. Vincent's Catholic
 Medical Center",Contract expiration
New York,Jarden Plastic Solutions,Tupper Lake,68,03/17/2008,05/18/2008,Plant Closing,,,North Country Region,Franklin,Plastic cutlery products,Economic - offshore competition
New York,"TLC Health Care Services, Inc. (being purchased by Amedisys)",Lake Success,107,03/12/2008,04/30/2008,Plant Closing,,,Long Island,Nassau,Health Care Services,Being purchased by Amedisys
New York,Henkel Corporation,Olean,51,03/12/2008,05/12/2008,Plant Layoff,,,Western Region,Cattaraugus,Henkel is the name behind some of America's best-known brands,Economic
New York,Lehman Brothers Inc.,New York,600,03/12/2008,05/10/2008,Plant Layoff,,,New York City,New York,Underwriter of mortgage-backed bonds,Economic
New York,Lehman Brothers Inc.,New York,,03/12/2008,05/10/2008,Plant Layoff,,,New York City,New York,Underwriter of mortgage-backed bonds,Economic
New York,Lehman Brothers Inc.,New York,,03/12/2008,05/10/2008,Plant Layoff,,,New York City,New York,Underwriter of mortgage-backed bonds,Economic
New York,Lehman Brothers Inc.,New York,,03/12/2008,05/10/2008,Plant Layoff,,,New York City,New York,Underwriter of mortgage-backed bonds,Economic
New York,Lehman Brothers Inc.,New York,,03/12/2008,05/10/2008,Plant Layoff,,,New York City,New York,Underwriter of mortgage-backed bonds,Economic
New York,Lehman Brothers Inc.,New York,,03/12/2008,05/10/2008,Plant Layoff,,,New York City,New York,Underwriter of mortgage-backed bonds,Economic
New York,Lehman Brothers Inc.,New York,,03/12/2008,05/10/2008,Plant Layoff,,,New York City,New York,Underwriter of mortgage-backed bonds,Economic
New York,"Harry M. Stevens, LLC doing business as ARAMARK Sports and Entertainment",Uniondale,303,03/04/2008,04/03/2008,Plant Closing,,,Long Island,Nassau,Provide food and beverage services at Nassau Coliseum,Contract expiration (FMG-successor company)
New York,"Westech Building Products, Inc.",Holmes,56,03/03/2008,05/05/2008,Plant Closing,,,Mid-Hudson Region,Dutchess,Building products,Economic
New York,"Cardinal Health 200, Inc., a wholly owned subsidiary of Cardinal Health, Inc. (together Cardinal Health)",Montgomery,60,03/03/2008,04/30/2008,Plant Layoff,,,Mid-Hudson Region,Orange,Medical supply private fleet,Outsourcing to Penske Logistics
New York,"Robeco Investment Management, Inc.",New York,115,02/28/2008,02/28/2008,Plant Layoff,,,New York City,New York,Investment Management,Economic
New York,"Boscov's Department Store, LLC",Nanuet,122,02/26/2008,05/16/2008,Plant Closing,,,Mid-Hudson Region,Rockland,Department Store,Redevelopment of Nanuet Mall
New York,ARAMARK Management Services Limited Partnership,New York,22,02/26/2008,04/25/2008,Plant Closing,,,New York City,New York,"Food, Environmental, and Transport services at St. Vincent's Catholic Medical Center",Contract expiration
New York,TeleTech Niagara Falls SDC,Niagara Falls,340,02/26/2008,04/26/2008,Plant Layoff,,,Western Region,Niagara,Service delivery center,Economic (Loss of Contract)
New York,"SkyWest Airlines, Inc.",Johnson,8,02/20/2008,06/01/2008,Plant Layoff,,,Mid-Hudson Region,Orange,Airline ground handlers,Loss of Ground Handling Contract Binghamton (BGM)
New York,Wachovia Corporation,New York,55,02/20/2008,12/08/2007,Plant Layoff,,,New York City,New York,Banking,Integration of business units
New York,"Vanity Fair Brands, LP",New York,62,02/13/2008,04/18/2008,Plant Layoff,,,New York City,New York,Women's Intimate wear,Economic
New York,PELCO,Orangeburg,80,02/11/2008,04/08/2008,Plant Layoff,,,Mid-Hudson Region,Rockland,"Design, development and manufacture of video security systems & supporting equipment",Restructuring related to an acquisition of Pelco
New York,Tech Valley Printing,Watervliet,150,02/07/2008,02/06/2008,Plant Closing,,,Capital Region,Albany,Printing services,Economic
New York,Transervice Logistics Inc. (Motormen Haulage Division),Central Islip,110,02/04/2008,03/29/2008,Plant Closing,,,Long Island,Suffolk,Transportation company,Termination of contract with Ocean Logistics
New York,CBS Studios Inc. - The Montel Williams Show,New York,74,02/01/2008,04/11/2008,Plant Closing,,,New York City,New York,Talk Show,"FOX's stations not
 renewing 2008-09 season"
New York,"Ocean Logistics LLC (subsidiary of C&S Wholesale Grocers, Inc.)",Central Islip,251,01/30/2008,03/29/2008,Plant Closing,,,Long Island,Suffolk,Warehouse distribution center,Economic
New York,"Altria Group, Inc. and Altria Client Services, Inc. formerly known as Altria Corporate Services, Inc.",New York,440,01/30/2008,03/31/2008,Plant Closing,,,New York City,New York,"Office and administrative services to Phillip
 Morris USA",Company restructuring
New York,"Interpharm, Inc.",Hauppauge,79,01/30/2008,01/29/2008,Plant Layoff,,,Long Island,Suffolk,"Developer, manufacturer and distributor of high quality generic pharmaceuticals",Economic
New York,"Interpharm, Inc.",Yaphank,,01/30/2008,01/29/2008,Plant Layoff,,,Long Island,Suffolk,"Developer, manufacturer and distributor of high quality generic pharmaceuticals",Economic
New York,Sandoz,Laurelton,193,01/23/2008,03/21/2008,Plant Closing,,,New York City,Queens,Manufacturer of generic pharmaceutical products,Entered a contract to sell facility
New York,Federal Reserve Bank of New York,Oriskany,128,01/23/2008,03/28/2008,Plant Closing,,,Mohawk Valley Region,Oneida,Handles check processing for upstate NY area,Due to dramatic & irreversible changes in check
New York,Metro One,Hauppauge,172,01/07/2008,03/07/2008,Plant Closing,,,Long Island,Suffolk,Call Center - directory assistance to Cablevision,Economic
New York,"Penny Curtiss Baking Co., Inc. a wholly owned subsidiary of Penn Traffic Company",Syracuse,174,01/04/2008,01/02/2008,Plant Closing,,,Central Region,Onondaga,Commercial bakery operation,Economic
New York,"IFMG Securities, Inc.",Purchase,170,01/03/2008,03/04/2008,Plant Layoff,,,Mid-Hudson Region,Westchester,Broker Dealer,Acquired by LPL Financial
New York,NBC Universal,New York,489,12/31/2007,TBD,Possible Plant Layoff,,,New York City,New York,Television broadcasting,Writer's Guild of America (WGA) strike
New York,MAXjet Airways,Jamaica,110,12/27/2007,12/24/2007,Plant Closing,,,New York City,Queens,Airlines,Economic
New York,"Interboro Institute, Inc. (Main Campus)",New York,191,12/21/2007,12/21/2007,Plant Closing,,,New York City,New York,Junior Colleges,Economic
New York,"Interboro Institute, Inc. (Flushing Campus)",Flushing,52,12/21/2007,12/21/2007,Plant Closing,,,New York City,Queens,Junior Colleges,Economic
New York,"Interboro Institute, Inc. (Washington Heights Campus)",New York,51,12/21/2007,12/21/2007,Plant Closing,,,New York City,New York,Junior Colleges,Economic
New York,Washington Mutual,Lake Success,75,12/17/2007,02/15/2008,Plant Closing,,,Long Island,Nassau,Financial Institute,Restructuring of company
New York,Washington Mutual,New York,64,12/17/2007,02/15/2008,Plant Closing,,,New York City,New York,Financial Institute,Restructuring of company
New York,"Standard Motor Products, Inc. (SMP)",Long Island City,171,12/17/2007,04/01/2008,Plant Closing,,,New York City,Queens,Manufacturer and distributor of replacement parts for motor vehicles,"Relocated to Independence, Kansas & Reynosa, MX"
New York,"CompUSA, Inc. (Store #551)",New York,50,12/17/2007,02/08/2008,Plant Closing,,,New York City,New York,"Retailer of computers, notebooks,
 upgrades and electronics",Economic - Acquired by Gordon Brothers
New York,"CompUSA, Inc. (Store #707)",Manhattan,50,12/17/2007,02/08/2008,Plant Closing,,,New York City,New York,"Retailer of computers, notebooks, upgrades and electronics",Economic - Acquired by Gordon Brothers
New York,"Great Lakes Bancorp, Inc. (to be acquired by First Niagara Financial Group, Inc.)",Buffalo,117,12/17/2007,02/15/2008,Plant Layoff,,,Western Region,Erie,Bank holding company,"Acquired by First Niagara Financial Group, Inc."
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,6,12/11/2007,01/30/2008,Plant Layoff,,,Central Region,Cortland,"Stocks shelves in the plumbing & electricity supply sections for larger
 retailers",Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,3,12/11/2007,01/30/2008,Plant Layoff,,,Western Region,Erie,"Stocks shelves in the plumbing & electricity supply sections for larger
 retailers",Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,1,12/11/2007,01/30/2008,Plant Layoff,,,Long Island,Suffolk,Stocks shelves in the plumbing & electricity supply sections for larger retailers,Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,5,12/11/2007,01/30/2008,Plant Layoff,,,New York City,New York,Stocks shelves in the plumbing & electricity supply sections for larger retailers,Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,5,12/11/2007,01/30/2008,Plant Layoff,,,Mid-Hudson Region,Rockland,Stocks shelves in the plumbing & electricity supply sections for larger retailers,Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,6,12/11/2007,01/30/2008,Plant Layoff,,,Capital Region,Albany,Stocks shelves in the plumbing & electricity supply sections for larger retailers,Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,3,12/11/2007,01/30/2008,Plant Layoff,,,North Country Region,Essex,Stocks shelves in the plumbing & electricity supply sections for larger retailers,Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,4,12/11/2007,01/30/2008,Plant Layoff,,,Finger Lakes Region,Monroe,Stocks shelves in the plumbing & electricity supply sections for larger retailers,Loss of contract to provide services
New York,"Ideal Merchandising Division of DDP Holdings, Inc.",Apollo Beach,4,12/11/2007,01/30/2008,Plant Layoff,,,Southern Region,Broome,Stocks shelves in the plumbing & electricity supply sections for larger retailers,Loss of contract to provide services
New York,Delta Funding Corporation,Woodbury,191,12/11/2007,12/07/2007,Plant Layoff,,,Long Island,Nassau,Specialty consumer finance company,DFC's seeking bankruptcy protection
New York,Stoffel Seals Corporation,Nyack,66,12/10/2007,04/01/2008,Plant Closing,,,Mid-Hudson Region,Rockland,Manufacturer of Security Seals and Brand Identification,Relocating production to Georgia
New York,"FloorServe, Inc.",Dalton,1,12/07/2007,01/31/2008,Plant Layoff/Plant Closing,,,Western Region,Niagara,"Provides outside sales representative
 services",Only client cancelling contract with FloorServe
New York,"FloorServe, Inc.",Dalton,1,12/07/2007,01/31/2008,Plant Layoff/Plant Closing,,,Central Region,Onondaga,Provides outside sales representative services,Only client cancelling contract with FloorServe
New York,"FloorServe, Inc.",Dalton,1,12/07/2007,01/31/2008,Plant Layoff/Plant Closing,,,Capital Region,Schenectady,Provides outside sales representative services,Only client cancelling contract with FloorServe
New York,"FloorServe, Inc.",Dalton,1,12/07/2007,01/31/2008,Plant Layoff/Plant Closing,,,Finger Lakes Region,Monroe,Provides outside sales representative services,Only client cancelling contract with FloorServe
New York,"FloorServe, Inc.",Dalton,1,12/07/2007,01/31/2008,Plant Layoff/Plant Closing,,,New York City,Richmond,Provides outside sales representative services,Only client cancelling contract with FloorServe
New York,"FloorServe, Inc.",Dalton,1,12/07/2007,01/31/2008,Plant Layoff/Plant Closing,,,Mid-Hudson Region,Orange,Provides outside sales representative services,Only client cancelling contract with FloorServe
